Date,Ticker,InSP500,InNASDAQ100,Price,PriceChange1D,VolumeChange1D,PriceVsMA21_1D,VolumeVsMA21_1D,Max7DPriceChange,Max7DVolumeChange,Max7DPriceVsMA21,Max7DVolumeVsMA21
2026-05-01,MSI,True,False,435.9,-0.71,-57.27,0.991,0.613,2.28,28.03,1.005,1.404
2026-05-01,EIX,True,False,69.88,0.56,-4.07,0.982,1.425,2.28,32.14,0.982,1.492
2026-05-01,LOW,True,False,233.33,-2.29,-50.69,0.964,0.602,2.27,88.44,1.025,1.307
2026-05-01,LDOS,True,False,149.23,0.01,15.59,0.974,1.213,2.27,38.6,0.974,1.291
2026-05-01,PDD,False,True,99.72,-0.16,-35.75,0.992,0.682,2.26,79.15,0.993,1.034
2026-05-01,GE,True,False,286.51,-1.18,-58.33,0.97,0.471,2.24,61.46,0.981,1.465
2026-05-01,CL,True,False,87.26,2.23,19.18,1.037,1.642,2.23,75.11,1.037,1.642
2026-05-01,CRWD,True,True,455.64,2.22,-38.09,1.065,0.463,2.22,27.57,1.097,0.875
2026-05-01,IVZ,True,False,25.89,-1.22,-55.53,1.047,0.418,2.22,42.68,1.063,1.662
2026-05-01,ARE,True,False,41.39,2.17,-18.94,0.923,0.765,2.2,153.35,1.037,2.344
2026-05-01,BA,True,False,227.38,-0.72,-28.08,1.02,0.584,2.2,67.49,1.096,1.219
2026-05-01,IBM,True,False,232.2,0.53,-44.84,0.965,0.548,2.19,24.81,0.965,3.933
2026-05-01,MAR,True,True,354.97,-1.86,-49.9,0.99,0.728,2.19,59.84,1.056,1.424
2026-05-01,ROK,True,False,407.43,-0.36,-0.57,1.021,1.015,2.18,74.47,1.061,1.256
2026-05-01,DRI,True,False,194.76,-2.89,42.06,0.989,0.939,2.18,42.06,1.032,1.363
2026-05-01,LULU,True,False,133.58,-2.99,36.23,0.863,1.497,2.18,36.23,0.934,4.609
2026-05-01,UBER,True,False,75.12,0.68,-33.05,1.011,0.786,2.18,36.72,1.037,1.349
2026-05-01,STT,True,False,152.0,-0.55,-62.67,1.051,0.512,2.18,41.29,1.105,1.353
2026-05-01,YUM,True,False,158.36,-0.81,-33.77,0.992,0.789,2.16,138.03,1.012,2.03
2026-05-01,MET,True,False,80.23,0.16,-12.51,1.052,0.978,2.16,19.73,1.057,1.116
2026-05-01,DPZ,True,False,337.77,-0.49,-28.66,0.932,0.67,2.14,196.28,1.015,4.169
2026-05-01,MSFT,True,True,414.44,1.63,-55.95,1.026,0.913,2.13,85.2,1.087,2.078
2026-05-01,GRMN,True,False,242.42,-3.47,-26.51,0.946,0.728,2.13,31.66,1.038,1.787
2026-05-01,JBHT,True,False,248.73,-1.11,-46.52,1.046,0.52,2.12,22.82,1.123,0.958
2026-05-01,T,True,False,26.12,-0.04,-30.61,0.99,0.834,2.12,95.87,0.99,1.213
2026-05-01,AEE,True,False,113.56,-0.08,5.83,1.014,1.305,2.12,37.51,1.016,1.305
2026-05-01,INCY,True,False,96.91,1.72,-50.07,1.007,0.84,2.11,92.33,1.031,1.828
2026-05-01,VICI,True,False,28.58,-2.12,-37.97,1.009,1.358,2.1,81.62,1.032,2.223
2026-05-01,DVA,True,False,151.65,-2.25,-39.78,1.01,0.723,2.07,76.31,1.034,1.268
2026-05-01,TRV,True,False,304.72,-0.14,-33.6,1.012,0.73,2.07,52.15,1.035,1.28
2026-05-01,CTVA,True,False,80.85,-0.2,-0.54,0.99,1.102,2.07,38.18,0.99,1.102
2026-05-01,PEP,True,True,157.41,-0.68,-37.09,1.009,0.769,2.06,74.55,1.016,1.212
2026-05-01,CVX,True,False,190.63,-1.39,-23.66,1.005,0.843,2.05,44.01,1.017,1.039
2026-05-01,KEY,True,False,21.87,-1.09,-39.0,1.012,0.452,2.03,68.36,1.046,0.958
2026-05-01,MDT,True,False,80.0,-1.2,-48.05,0.943,0.943,2.02,49.05,0.971,1.823
2026-05-01,PNW,True,False,103.54,-0.17,40.05,1.007,1.556,2.02,40.05,1.014,1.556
2026-05-01,GS,True,False,923.71,-0.01,-39.01,1.015,0.595,2.01,22.78,1.054,0.96
2026-05-01,STE,True,False,214.4,-1.14,-41.84,0.969,0.885,1.99,64.67,1.006,1.509
2026-05-01,AEP,True,True,136.91,-0.15,-37.62,1.018,0.95,1.99,42.98,1.021,1.515
2026-05-01,CDW,True,False,136.03,-0.64,-19.34,1.03,0.734,1.99,98.03,1.067,1.851
2026-05-01,EXR,True,False,142.02,-0.91,-44.28,1.011,0.845,1.99,121.91,1.04,2.108
2026-05-01,BKNG,True,True,169.63,0.75,-37.07,0.95,0.763,1.98,90.63,1.018,1.678
2026-05-01,FER,False,True,68.98,0.1,-22.89,0.991,1.091,1.97,28.69,1.023,1.416
2026-05-01,PNC,True,False,220.71,-1.03,-55.63,1.0,0.469,1.96,42.56,1.043,1.037
2026-05-01,FITB,True,False,50.43,-0.65,-15.88,1.013,0.784,1.95,38.52,1.052,0.888
2026-05-01,BXP,True,False,59.37,1.56,-31.76,1.061,0.673,1.95,27.7,1.077,1.352
2026-05-01,NTAP,True,False,112.08,1.18,-44.46,1.073,0.572,1.95,48.04,1.073,1.184
2026-05-01,HAS,True,False,95.27,-0.59,-8.71,1.02,0.685,1.94,10.07,1.047,1.489
2026-05-01,O,True,False,63.81,-0.67,-41.6,1.008,0.889,1.94,61.15,1.022,1.503
2026-05-01,CNP,True,False,43.35,-0.69,-44.75,1.006,0.762,1.94,28.87,1.013,1.474
2026-05-01,RF,True,False,28.19,-1.26,1.44,1.012,0.606,1.93,3.16,1.047,0.729
2026-05-01,HON,True,True,212.5,-0.85,-58.64,0.948,0.46,1.92,18.59,0.953,2.135
2026-05-01,VMC,True,False,297.32,-1.46,-39.79,1.02,0.995,1.91,66.49,1.038,1.976
2026-05-01,GEV,True,False,1062.95,-1.89,-46.71,1.044,0.746,1.91,18.24,1.205,1.678
2026-05-01,CRL,True,False,165.78,-0.71,-33.86,0.951,0.601,1.91,32.05,0.981,1.43
2026-05-01,STLD,True,False,229.27,0.27,-15.26,1.113,0.799,1.91,33.37,1.177,1.431
2026-05-01,DHR,True,False,175.15,-2.12,-24.55,0.93,0.837,1.9,17.51,0.951,2.305
2026-05-01,IFF,True,False,70.81,0.87,-0.96,0.985,1.03,1.9,35.14,0.986,1.091
2026-05-01,RTX,True,False,173.99,-1.18,-27.98,0.917,0.888,1.9,67.03,0.923,2.188
2026-05-01,ACGL,True,False,93.82,-0.68,-44.39,0.97,0.972,1.88,68.36,1.015,1.735
2026-05-01,FDS,True,False,227.58,0.0,-48.91,0.997,0.558,1.88,42.49,1.027,1.027
2026-05-01,BG,True,False,124.61,-1.94,-34.7,0.998,0.871,1.87,124.64,1.017,1.616
2026-05-01,DOV,True,False,225.79,-0.27,-52.9,1.032,0.594,1.87,95.51,1.066,2.304
2026-05-01,HD,True,False,323.88,-1.5,-11.72,0.967,1.075,1.86,30.35,1.016,1.225
2026-05-01,EVRG,True,False,82.61,-0.28,-45.4,1.006,0.994,1.86,100.09,1.009,1.847
2026-05-01,DELL,True,False,210.17,0.58,-46.88,1.074,0.497,1.86,55.01,1.161,0.905
2026-05-01,AMCR,True,False,37.75,-0.76,-32.8,0.943,0.977,1.85,42.07,0.98,1.402
2026-05-01,SOLV,True,False,66.63,-1.08,-45.87,0.989,0.922,1.84,74.65,1.045,1.67
2026-05-01,MMM,True,False,142.5,-2.74,-55.06,0.963,0.626,1.84,33.54,0.99,1.719
2026-05-01,ABT,True,False,89.46,-1.46,-34.65,0.927,1.01,1.83,118.14,0.957,1.578
2026-05-01,SPG,True,False,202.44,-0.62,-47.51,1.011,0.588,1.81,33.76,1.045,1.068
2026-05-01,LEN,True,False,88.45,-2.05,1.89,0.981,0.81,1.79,43.02,1.055,0.876
2026-05-01,UNP,True,False,266.32,-1.17,-38.57,1.041,0.656,1.78,19.97,1.094,2.755
2026-05-01,POOL,True,False,208.09,-2.45,-29.13,0.951,0.649,1.77,17.17,1.079,1.755
2026-05-01,CB,True,False,326.22,-0.24,-50.95,0.993,0.779,1.77,38.78,1.016,1.591
2026-05-01,CHD,True,False,96.02,-1.07,18.3,1.011,1.825,1.76,68.79,1.027,1.825
2026-05-01,CLX,True,False,87.11,-9.67,180.72,0.873,4.403,1.76,180.72,0.972,4.403
2026-05-01,RJF,True,False,156.2,-1.34,-55.08,1.032,0.41,1.76,36.69,1.05,2.206
2026-05-01,PRU,True,False,98.62,0.52,-30.27,1.01,0.657,1.75,20.43,1.01,1.207
2026-05-01,KVUE,True,False,17.43,-0.57,-42.66,1.004,0.596,1.74,355.38,1.011,1.677
2026-05-01,CFG,True,False,64.42,-0.97,-45.23,1.009,0.473,1.74,52.6,1.04,0.975
2026-05-01,FOX,True,False,56.93,-0.16,-12.98,1.009,0.803,1.69,52.1,1.043,0.859
2026-05-01,HIG,True,False,135.81,-0.73,-51.75,0.985,0.88,1.68,95.93,1.018,1.951
2026-05-01,CSX,True,True,45.09,-0.75,-52.95,1.039,0.516,1.68,31.92,1.1,2.021
2026-05-01,TFC,True,False,50.93,-1.11,-36.29,1.017,0.561,1.68,10.75,1.061,0.857
2026-05-01,PFE,True,False,26.33,-1.39,-35.35,0.972,0.758,1.68,67.07,0.985,1.644
2026-05-01,OTIS,True,False,77.08,-1.03,-41.72,0.974,0.652,1.67,38.77,1.005,1.585
2026-05-01,HPE,True,False,28.57,-0.7,-35.87,1.075,0.789,1.66,35.71,1.115,1.225
2026-05-01,CPB,True,False,20.73,-0.29,-9.96,0.996,0.851,1.66,31.42,0.997,1.155
2026-05-01,ALGN,True,False,178.91,1.65,-56.52,0.984,0.787,1.65,101.03,1.062,1.807
2026-05-01,EQT,True,False,58.66,-2.36,-8.1,0.999,0.819,1.64,32.22,1.021,1.205
2026-05-01,TRMB,True,False,68.42,1.63,19.41,1.022,1.322,1.63,34.06,1.022,1.322
2026-05-01,NFLX,True,True,92.06,-1.66,-26.01,0.943,0.727,1.62,56.66,0.957,0.982
2026-05-01,CAH,True,False,195.24,1.22,-63.02,0.937,1.012,1.62,169.63,0.979,2.755
2026-05-01,FOXA,True,False,63.35,-0.22,-37.08,1.008,0.658,1.61,26.08,1.049,1.134
2026-05-01,LMT,True,False,512.77,-1.0,-33.62,0.889,0.719,1.6,11.2,0.89,2.435
2026-05-01,COST,True,True,1011.7,-0.28,-28.92,1.008,0.826,1.59,35.1,1.015,1.152
2026-05-01,BK,True,False,133.78,-0.44,-57.16,1.02,0.661,1.59,73.62,1.067,1.521
2026-05-01,IDXX,True,True,567.46,1.19,-17.49,0.99,1.092,1.59,16.19,1.003,1.335
2026-05-01,BR,True,False,155.25,0.82,-55.75,0.978,0.955,1.58,168.69,1.009,2.056
2026-05-01,ALLE,True,False,135.49,-1.45,-31.38,0.948,0.821,1.57,94.33,1.028,2.809
2026-05-01,KR,True,False,67.77,-0.44,-41.06,0.987,0.742,1.56,22.72,0.989,1.217
2026-05-01,GILD,True,True,131.65,0.62,-17.16,0.97,1.036,1.55,54.12,0.97,1.51
2026-05-01,ECL,True,False,259.51,-0.42,-45.54,0.966,0.589,1.55,66.91,1.008,1.6
2026-05-01,DOC,True,False,16.42,1.55,2.78,0.991,1.206,1.55,65.82,0.991,1.236
2026-05-01,FIS,True,False,46.54,0.02,-20.43,0.997,0.568,1.54,17.7,0.998,0.689
2026-05-01,PCG,True,False,16.45,-1.02,-51.26,0.952,0.58,1.53,34.07,0.959,1.59
2026-05-01,DG,True,False,114.43,-1.25,-46.18,0.951,0.599,1.53,33.9,1.011,1.068
2026-05-01,VTRS,True,False,15.04,0.67,-40.15,1.056,0.791,1.51,55.95,1.069,1.678
2026-05-01,FTV,True,False,59.03,-1.27,-55.73,0.987,1.034,1.51,59.93,1.057,2.362
2026-05-01,GDDY,True,False,86.76,-0.03,-12.38,1.031,1.679,1.5,53.69,1.036,1.984
2026-05-01,CVNA,True,False,382.6,-3.34,-24.69,1.026,1.568,1.5,106.22,1.167,2.126
2026-05-01,FCX,True,False,56.55,-2.13,-9.68,0.883,0.913,1.49,41.39,0.965,2.358
2026-05-01,JBL,True,False,342.47,1.48,-47.15,1.089,0.941,1.48,161.71,1.152,1.801
2026-05-01,TGT,True,False,128.89,-0.66,-46.45,1.026,0.636,1.47,86.12,1.06,1.203
2026-05-01,MKC,True,False,50.24,-1.18,-58.19,0.974,0.448,1.47,87.47,1.004,0.969
2026-05-01,DLTR,True,False,94.67,-2.51,-1.79,0.926,0.901,1.47,131.81,0.99,1.715
2026-05-01,ODFL,True,True,205.81,-3.12,-28.9,0.969,1.058,1.47,101.91,1.083,2.492
2026-05-01,DHI,True,False,149.98,-2.52,31.29,1.001,0.801,1.46,35.86,1.138,0.925
2026-05-01,SYF,True,False,75.76,-0.58,-23.06,1.013,0.796,1.44,23.82,1.061,1.374
2026-05-01,WFC,True,False,80.81,-1.73,-16.24,0.985,0.705,1.44,34.42,1.003,1.243
2026-05-01,MTB,True,False,216.44,-1.0,-35.02,0.995,0.617,1.43,53.8,1.026,1.245
2026-05-01,TTWO,True,True,216.03,1.06,-29.28,1.035,0.705,1.43,39.18,1.043,0.985
2026-05-01,COF,True,False,191.91,0.32,-5.64,0.985,1.093,1.42,48.03,1.025,1.16
2026-05-01,ACN,True,False,179.83,0.63,-38.54,0.957,0.729,1.41,16.84,0.957,1.423
2026-05-01,VRSN,True,False,272.44,1.41,-28.29,1.006,0.629,1.41,73.66,1.045,1.811
2026-05-01,AFL,True,False,112.88,-0.69,-61.14,0.995,0.765,1.4,75.7,1.032,1.954
2026-05-01,PNR,True,False,79.1,-1.99,-48.76,0.9,0.996,1.4,95.33,1.039,3.698
2026-05-01,WRB,True,False,66.38,-0.67,-52.55,0.997,0.637,1.39,28.93,1.033,1.337
2026-05-01,AXON,True,True,402.31,0.14,-30.55,1.025,0.527,1.38,54.81,1.028,1.109
2026-05-01,CSGP,True,True,34.72,0.32,-33.14,0.918,0.832,1.38,109.22,0.951,2.461
2026-05-01,LHX,True,False,313.37,-2.24,-46.63,0.916,1.011,1.38,67.16,0.944,1.901
2026-05-01,PHM,True,False,119.21,-2.57,-32.99,0.969,0.652,1.37,36.77,1.08,1.184
2026-05-01,ULTA,True,False,531.95,-1.03,-21.82,0.98,0.75,1.37,168.9,1.05,1.61
2026-05-01,LIN,True,True,507.92,1.35,-15.16,1.012,1.322,1.35,110.89,1.022,1.562
2026-05-01,IT,True,False,146.4,-1.41,-12.9,0.965,1.035,1.31,80.31,0.985,1.184
2026-05-01,BALL,True,False,61.33,0.41,-55.62,0.988,0.713,1.31,78.5,1.024,1.586
2026-05-01,WM,True,False,228.77,-1.63,-67.04,0.999,0.538,1.3,35.06,1.019,1.593
2026-05-01,TKO,True,False,185.95,-0.08,-8.37,0.978,0.747,1.3,43.7,0.978,0.876
2026-05-01,JPM,True,False,312.47,-0.24,-40.3,1.012,0.666,1.29,51.96,1.03,1.077
2026-05-01,GM,True,False,75.77,-1.46,-43.52,0.98,0.937,1.27,80.73,1.026,2.408
2026-05-01,L,True,False,111.7,-0.81,28.54,1.011,1.775,1.26,42.4,1.032,1.775
2026-05-01,NOC,True,False,568.14,-1.96,-24.44,0.89,0.603,1.24,16.73,0.899,1.77
2026-05-01,GEN,True,False,19.37,0.41,-34.92,1.006,0.745,1.22,19.09,1.006,1.111
2026-05-01,ICE,True,False,154.75,-2.11,-53.38,0.962,0.909,1.22,109.21,0.985,1.948
2026-05-01,MCD,True,False,286.64,-2.37,-29.26,0.949,0.947,1.21,29.55,0.986,1.639
2026-05-01,ROST,True,True,228.84,0.46,-33.48,1.02,0.797,1.2,58.22,1.027,1.168
2026-05-01,JKHY,True,False,154.03,0.18,-15.48,1.002,0.958,1.19,29.43,1.002,1.121
2026-05-01,NSC,True,False,315.9,0.02,-60.44,1.041,0.585,1.19,99.56,1.092,1.425
2026-05-01,EQIX,True,False,1085.03,0.2,-38.91,1.018,1.22,1.18,60.07,1.08,2.029
2026-05-01,SHW,True,False,318.0,-1.12,-48.34,0.962,0.687,1.18,42.24,1.027,1.491
2026-05-01,WST,True,False,300.68,1.04,-52.59,1.085,0.56,1.18,39.48,1.18,3.008
2026-05-01,GL,True,False,152.72,-1.02,-48.33,1.021,0.775,1.15,53.85,1.06,1.465
2026-05-01,OMC,True,False,76.92,0.26,-40.81,1.003,0.853,1.14,92.18,1.007,1.738
2026-05-01,BRK-B,True,False,473.01,-0.12,-6.84,0.996,1.036,1.13,60.89,1.005,1.125
2026-05-01,CCEP,False,True,94.18,-0.41,-47.54,0.98,0.493,1.13,58.39,1.029,1.36
2026-05-01,EXC,True,True,46.5,1.11,-62.89,0.977,0.888,1.11,153.03,0.983,2.399
2026-05-01,WY,True,False,23.99,-2.16,-10.84,0.972,1.634,1.11,47.37,1.02,1.909
2026-05-01,BAC,True,False,53.24,-0.41,-26.47,1.012,0.619,1.11,24.03,1.023,0.897
2026-05-01,JNJ,True,False,227.19,-1.16,-26.17,0.972,0.791,1.1,30.17,0.98,1.069
2026-05-01,IQV,True,False,157.77,-0.38,-39.52,0.935,1.032,1.09,58.06,0.96,1.749
2026-05-01,HSIC,True,False,73.93,-0.88,28.12,0.968,1.682,1.07,41.01,1.033,1.682
2026-05-01,CMCSA,True,True,27.19,0.55,-31.38,0.96,0.98,1.05,41.02,1.106,2.309
2026-05-01,MOS,True,False,23.15,-0.52,-30.45,0.945,0.657,1.04,54.87,0.967,1.425
2026-05-01,NWS,True,False,30.41,-0.23,-42.58,1.03,0.963,1.03,88.07,1.054,1.597
2026-05-01,REG,True,False,78.65,1.03,-43.82,0.995,1.209,1.03,106.29,1.038,2.188
2026-05-01,MCO,True,False,455.77,-1.32,-24.24,1.012,0.792,1.03,46.01,1.035,1.244
2026-05-01,FISV,True,False,62.14,-0.81,-21.13,1.031,0.752,1.02,17.23,1.054,0.939
2026-05-01,NKE,True,False,44.4,0.09,-53.77,0.996,0.42,1.01,62.64,0.996,0.752
2026-05-01,ZTS,True,False,114.16,-0.7,-40.8,0.968,0.781,1.0,26.54,0.998,1.435
2026-05-01,RL,True,False,362.21,1.0,-31.82,0.977,0.769,1.0,53.28,1.022,1.1
2026-05-01,SYY,True,False,74.05,-0.88,-25.98,0.995,0.624,1.0,48.3,1.027,1.096
2026-05-01,RSG,True,False,206.56,-1.27,-23.78,0.975,0.758,0.99,85.28,0.998,1.246
2026-05-01,RMD,True,False,205.02,-4.11,48.21,0.919,2.474,0.99,64.61,0.987,2.474
2026-05-01,PTC,True,False,136.53,0.17,-6.12,0.985,1.078,0.99,38.33,0.988,1.309
2026-05-01,VRTX,True,True,423.92,-0.81,-28.96,0.974,0.76,0.98,45.09,0.987,1.052
2026-05-01,EXPD,True,False,147.23,-0.45,-55.6,1.003,0.588,0.96,20.57,1.03,1.302
2026-05-01,CME,True,False,289.54,0.6,-20.32,0.987,0.839,0.96,28.22,0.987,1.129
2026-05-01,ROP,True,True,358.22,0.96,-22.15,1.003,0.859,0.96,11.81,1.023,1.368
2026-05-01,INSM,False,True,133.26,-2.25,16.86,0.907,0.897,0.96,117.0,0.945,1.113
2026-05-01,TSCO,True,False,33.83,-3.62,24.74,0.82,1.476,0.95,24.74,0.865,1.646
2026-05-01,ABNB,True,True,141.66,0.93,-11.53,1.038,0.787,0.93,87.67,1.075,1.301
2026-05-01,AVY,True,False,163.03,-0.55,-41.48,0.967,0.759,0.92,67.94,0.983,1.83
2026-05-01,C,True,False,127.44,-0.42,-39.46,1.005,0.671,0.91,55.71,1.052,1.111
2026-05-01,CTSH,True,True,52.43,-0.89,1.24,0.897,1.355,0.9,42.38,0.926,1.731
2026-05-01,F,True,False,11.88,-1.66,-44.87,0.965,1.132,0.89,65.51,1.032,2.08
2026-05-01,USB,True,False,56.3,-0.64,-41.36,1.008,0.723,0.87,30.03,1.04,1.223
2026-05-01,MNST,True,True,77.12,0.06,-29.38,1.017,0.744,0.86,49.67,1.048,1.042
2026-05-01,DECK,True,False,100.88,-1.29,-22.86,0.949,0.89,0.85,84.51,1.037,1.468
2026-05-01,NI,True,False,48.08,-0.41,-53.59,1.012,0.978,0.84,80.67,1.023,2.158
2026-05-01,AJG,True,False,208.11,0.83,-37.08,0.955,1.102,0.83,140.16,1.004,1.755
2026-05-01,ISRG,True,True,457.78,0.04,-27.03,0.989,0.672,0.83,12.14,1.043,1.371
2026-05-01,AON,True,False,311.51,-0.04,-42.79,0.96,1.135,0.82,126.02,0.996,2.013
2026-05-01,URI,True,False,949.23,-1.11,-38.06,1.135,0.884,0.81,86.2,1.279,2.984
2026-05-01,MCK,True,False,814.02,-0.14,-64.37,0.958,0.638,0.81,72.87,0.975,1.764
2026-05-01,NWSA,True,False,26.24,-0.3,-9.59,1.026,1.171,0.8,49.87,1.049,1.264
2026-05-01,BSX,True,False,56.5,-1.93,-44.22,0.916,0.693,0.8,22.3,1.029,1.677
2026-05-01,KIM,True,False,23.38,-1.1,-28.54,0.998,0.978,0.8,32.48,1.034,1.349
2026-05-01,EFX,True,False,173.85,-0.05,-26.52,0.957,0.538,0.8,31.22,0.957,1.722
2026-05-01,MAS,True,False,71.24,-0.81,-52.01,1.062,0.412,0.79,19.51,1.188,1.971
2026-05-01,WSM,True,False,179.99,-0.67,-11.45,0.95,0.905,0.79,16.97,1.025,1.012
2026-05-01,TSN,True,False,63.68,-0.61,26.76,0.989,1.567,0.79,39.62,1.015,1.567
2026-05-01,TAP,True,False,42.14,-1.4,-29.25,0.965,1.413,0.78,43.04,0.981,2.056
2026-05-01,HSY,True,False,182.34,-1.83,-52.85,0.934,0.776,0.77,50.13,0.959,1.618
2026-05-01,EPAM,True,False,112.33,-1.27,-31.03,0.898,0.682,0.77,29.95,0.922,1.901
2026-05-01,ROL,True,False,54.78,-1.7,-23.37,0.995,0.721,0.72,42.65,1.049,1.909
2026-05-01,CINF,True,False,162.05,-0.95,-48.52,0.99,0.605,0.71,74.49,1.041,1.384
2026-05-01,PPL,True,False,37.6,0.43,-57.85,0.969,1.466,0.65,315.39,1.003,3.59
2026-05-01,COR,True,False,304.0,-1.3,-34.12,0.96,1.011,0.64,96.71,0.982,1.525
2026-05-01,MSCI,True,False,588.85,-0.43,-64.45,1.031,0.369,0.64,41.05,1.079,1.421
2026-05-01,WBD,True,True,26.97,-0.3,-15.46,0.99,0.622,0.63,8.67,0.992,0.944
2026-05-01,HST,True,False,21.13,0.0,-48.71,1.029,0.576,0.57,52.49,1.055,1.08
2026-05-01,WTW,True,False,256.34,0.05,-20.01,0.892,2.143,0.56,115.4,1.004,2.859
2026-05-01,PCAR,True,True,116.08,-2.29,-4.56,0.94,0.929,0.56,53.51,1.043,2.203
2026-05-01,AWK,True,False,127.38,-0.81,-59.52,0.955,0.649,0.54,67.05,0.999,1.583
2026-05-01,PGR,True,False,199.31,-0.98,-45.07,0.994,0.541,0.54,30.8,1.027,0.952
2026-05-01,CBRE,True,False,141.81,-0.64,-58.3,0.976,0.57,0.49,84.96,1.05,2.298
2026-05-01,CPRT,True,True,33.27,0.48,-3.48,0.999,0.93,0.48,38.98,1.02,0.998
2026-05-01,MRNA,True,False,45.37,-1.24,68.37,0.891,1.803,0.48,68.37,1.017,1.803
2026-05-01,AOS,True,False,60.35,-2.41,-56.42,0.938,1.211,0.47,107.5,0.997,2.81
2026-05-01,SYK,True,False,294.73,-6.47,44.11,0.89,1.976,0.46,45.54,0.986,1.976
2026-05-01,TJX,True,False,156.83,0.05,-48.4,0.985,0.606,0.44,30.1,0.992,1.153
2026-05-01,CTAS,True,True,169.61,-2.92,-58.91,0.969,0.593,0.44,75.32,1.021,1.382
2026-05-01,HUBB,True,False,508.43,0.05,-57.13,0.955,1.28,0.41,142.17,1.076,3.06
2026-05-01,MRSH,True,False,166.18,-0.91,-17.38,0.96,0.878,0.39,79.15,1.001,1.189
2026-05-01,APD,True,False,301.07,0.34,-65.98,1.011,0.739,0.34,134.24,1.032,2.084
2026-05-01,BRO,True,False,57.63,-4.19,-17.97,0.875,1.735,0.33,53.07,1.016,2.144
2026-05-01,FE,True,False,46.92,-1.26,-28.88,0.939,2.254,0.28,199.68,0.984,3.4
2026-05-01,ITW,True,False,255.47,-0.98,-50.01,0.957,1.333,0.17,110.28,1.028,2.717
2026-05-01,SPGI,True,False,426.06,-1.2,-36.87,0.982,0.62,0.1,37.98,1.023,1.422
2026-05-01,EA,True,True,202.09,-0.14,-30.2,0.995,0.836,0.08,62.95,0.998,1.163
2026-05-01,PH,True,False,882.23,-2.99,-27.71,0.922,2.282,0.06,180.77,1.031,3.349
2026-05-01,AES,True,False,14.28,-1.18,125.97,0.99,2.005,0.0,125.97,1.013,2.093
2026-05-01,BLDR,True,False,75.72,-4.26,-37.76,0.886,1.568,-0.11,121.34,1.064,2.62
2026-05-01,LH,True,False,255.84,-0.37,-66.31,0.959,0.793,-0.13,57.66,0.986,2.32
